0.365;0.00503957
0.35944;0.00506158
0.3492;0.00510186
0.34364;0.00512361
0.34296;0.00512626
0.34148;0.00513203
0.32716;0.00518751
0.31608;0.00523004
0.32548;0.00519399
0.31168;0.00524683
0.30208;0.00528329
0.3174;0.00522499
0.30092;0.00528767
0.30636;0.00526707
0.29772;0.00529976
0.30612;0.00526798
0.29392;0.00531407
0.30528;0.00527116
0.29044;0.00532715
0.312;0.00524561
0.29996;0.0052913
0.3104;0.00525171
0.30328;0.00527874
0.31412;0.00523753
0.32908;0.00518011
0.32404;0.00519953
0.32768;0.00518551
0.32132;0.00520997
0.33532;0.00515597
0.34116;0.00513327
0.33788;0.00514603
0.35804;0.0050671
0.36004;0.00505921
0.3538;0.00508381
0.368;0.00502765
0.3684;0.00502606
0.38576;0.00495652
0.38144;0.00497391
0.40504;0.00487812
0.39776;0.00490787
0.41116;0.00485297
0.40352;0.00488435
0.40396;0.00488254
0.40944;0.00486005
0.41676;0.00482984
0.41876;0.00482155
0.41816;0.00482404
0.40332;0.00488516
0.4152;0.00483629
0.41448;0.00483927
0.40384;0.00488304
0.4144;0.0048396
0.40172;0.00489171
0.3906;0.00493695
0.369;0.00502367
0.37304;0.00500757
0.3516;0.00509245
0.34732;0.00510923
0.32472;0.00519691
0.33168;0.00517007
0.30288;0.00528026
0.29608;0.00530594
0.28464;0.00534887
0.27188;0.00539634
0.25208;0.00546919
0.24828;0.00548306
0.23964;0.00551446
0.21612;0.00559905
0.201;0.00565276
0.18216;0.00571895
0.167;0.00577166
0.1628;0.00578617
0.15012;0.00582976
0.14256;0.00585559
0.12672;0.00590933
0.12116;0.00592807
0.1062;0.00597817
0.09812;0.00600504
0.08436;0.00605047
0.08416;0.00605113
0.07388;0.0060848
0.06668;0.00610823
0.05824;0.00613552
0.05412;0.00614876
0.0464;0.00617342
0.04168;0.00618838
0.03444;0.00621109
0.03592;0.00620647
0.03348;0.00621407
0.02688;0.00623434
0.02424;0.00624228
0.01744;0.00626199
0.01824;0.00625975
0.014;0.00627117
0.01192;0.00627623
0.00968;0.00628091
0.00992;0.00628046
0.00804;0.00628347
0.00692;0.0062845
0.0062;0.00628468
0.0042;0.00628142
0.00436;0.006282
0.00336;0.00627667
0.00292;0.0062725
0.00256;0.00626768
0.00144;0.00623401
0.00156;0.00624012
0.00192;0.00625367
0.0018;0.0062498
0.0008;0.00616966
0.00052;0.00609291
0.00036;0.00599892
0.00072;0.00615365
0.00028;0.00591525
0.00024;0.0058547
0.00056;0.00610839
0.00064;0.00613376
0.00024;0.0058547
0.00028;0.00591525
0.00012;0.0054769
0;0
0;0
8e-05;0.00516377
0;0
0;0
0;0
0;0
0;0
8e-05;0.00516377
0;0
8e-05;0.00516377
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
9.88131e-324;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
